No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,winds,Is,Ir
41865,2014,10,11,8,202,15,15,1021,3.58,0,0
41866,2014,10,11,9,196,15,15,1022,5.37,0,0
41867,2014,10,11,10,230,15,16,1022,6.26,0,0
41868,2014,10,11,11,256,15,17,1021,8.05,0,0
41869,2014,10,11,12,246,15,18,1021,9.84,0,0
41870,2014,10,11,13,243,14,19,1020,0.89,0,0
41871,2014,10,11,14,237,15,20,1020,1.78,0,0
41872,2014,10,11,15,233,15,20,1020,1.79,0,0
41873,2014,10,11,16,239,15,20,1021,4.92,0,0
41874,2014,10,11,17,253,15,19,1021,8.05,0,0
41875,2014,10,11,18,108,9,20,1022,15.2,0,0
41876,2014,10,11,19,21,7,19,1024,22.35,0,0
41877,2014,10,11,20,18,6,19,1025,28.16,0,0
41878,2014,10,11,21,5,5,18,1026,35.31,0,0
41879,2014,10,11,22,6,5,17,1026,42.46,0,0
41880,2014,10,11,23,7,5,17,1027,49.61,0,0
41881,2014,10,12,0,8,7,16,1028,55.42,0,1
41882,2014,10,12,1,5,6,15,1028,60.34,0,2
41883,2014,10,12,2,7,9,13,1028,64.36,0,3
41884,2014,10,12,3,9,8,13,1029,3.13,0,4
41885,2014,10,12,4,9,8,13,1029,3.13,0,0
41886,2014,10,12,5,9,8,13,1029,4.92,0,0
41887,2014,10,12,6,8,5,14,1030,8.05,0,0
41888,2014,10,12,7,7,-4,16,1031,16.1,0,0
41889,2014,10,12,8,4,-2,15,1032,20.12,0,0
41890,2014,10,12,9,3,1,15,1033,3.13,0,0
41891,2014,10,12,10,4,-3,16,1033,7.15,0,0
41892,2014,10,12,11,6,-1,17,1033,10.28,0,0
41893,2014,10,12,12,3,-3,18,1032,15.2,0,0
41894,2014,10,12,13,5,-3,18,1031,3.13,0,0
41895,2014,10,12,14,6,-4,18,1030,8.05,0,0
41896,2014,10,12,15,6,-4,18,1030,12.07,0,0
41897,2014,10,12,16,4,-1,16,1030,13.86,0,0
41898,2014,10,12,17,7,-4,16,1030,18.78,0,0
41899,2014,10,12,18,6,-4,16,1030,23.7,0,0
41900,2014,10,12,19,7,-1,14,1030,26.83,0,0
41901,2014,10,12,20,13,-1,13,1030,29.96,0,0
41902,2014,10,12,21,8,0,12,1031,33.09,0,0
41903,2014,10,12,22,10,0,10,1031,37.11,0,0
41904,2014,10,12,23,10,-2,10,1031,40.24,0,0
41905,2014,10,13,0,7,-3,8,1031,42.03,0,0
41906,2014,10,13,1,5,-3,6,1031,45.16,0,0
41907,2014,10,13,2,3,-3,6,1031,48.29,0,0
41908,2014,10,13,3,3,-4,5,1030,50.08,0,0
41909,2014,10,13,4,7,-4,5,1030,51.87,0,0
41910,2014,10,13,5,9,-2,3,1030,53.66,0,0
41911,2014,10,13,6,7,-2,3,1030,1.79,0,0
41912,2014,10,13,7,5,-2,4,1030,4.02,0,0
41913,2014,10,13,8,5,-2,11,1031,5.81,0,0
41914,2014,10,13,9,7,-5,12,1031,9.83,0,0
41915,2014,10,13,10,9,-8,14,1030,13.85,0,0
41916,2014,10,13,11,8,-8,15,1029,17.87,0,0
41917,2014,10,13,12,9,-9,16,1027,21,0,0
41918,2014,10,13,13,9,-10,16,1026,22.79,0,0
41919,2014,10,13,14,8,-9,17,1025,1.79,0,0
41920,2014,10,13,15,10,-8,17,1024,2.68,0,0
41921,2014,10,13,16,10,-8,17,1023,1.79,0,0
41922,2014,10,13,17,8,-5,15,1023,3.58,0,0
41923,2014,10,13,18,13,1,11,1023,4.47,0,0
41924,2014,10,13,19,24,1,9,1023,6.26,0,0
41925,2014,10,13,20,35,2,7,1023,0.89,0,0
41926,2014,10,13,21,35,3,7,1024,1.78,0,0
41927,2014,10,13,22,51,3,6,1023,2.67,0,0
41928,2014,10,13,23,59,2,5,1023,3.56,0,0
41929,2014,10,14,0,61,3,5,1023,4.01,0,0
41930,2014,10,14,1,47,3,5,1023,0.89,0,0
41931,2014,10,14,2,42,2,4,1023,0.89,0,0
41932,2014,10,14,3,45,1,4,1022,3.13,0,0
41933,2014,10,14,4,47,0,4,1022,4.92,0,0
41934,2014,10,14,5,33,0,3,1022,6.71,0,0
41935,2014,10,14,6,20,0,4,1022,0.89,0,0
41936,2014,10,14,7,25,0,4,1022,1.79,0,0
41937,2014,10,14,8,22,1,8,1022,4.92,0,0
41938,2014,10,14,9,17,0,11,1022,6.71,0,0
41939,2014,10,14,10,26,-1,14,1021,0.89,0,0
41940,2014,10,14,11,28,0,16,1021,1.78,0,0
41941,2014,10,14,12,31,0,18,1020,3.57,0,0
41942,2014,10,14,13,46,-1,20,1018,4.02,0,0
41943,2014,10,14,14,49,0,21,1017,7.15,0,0
41944,2014,10,14,15,37,0,22,1016,11.17,0,0
41945,2014,10,14,16,31,-1,21,1016,15.19,0,0
41946,2014,10,14,17,31,0,20,1015,18.32,0,0
41947,2014,10,14,18,54,0,19,1016,21.45,0,0
41948,2014,10,14,19,67,1,18,1016,26.37,0,0
41949,2014,10,14,20,75,2,16,1016,30.39,0,0
41950,2014,10,14,21,88,3,17,1015,3.13,0,0
41951,2014,10,14,22,114,6,10,1015,4.02,0,0
41952,2014,10,14,23,128,6,9,1015,4.91,0,0
41953,2014,10,15,0,141,6,8,1015,5.8,0,0
41954,2014,10,15,1,149,6,8,1014,6.69,0,0
41955,2014,10,15,2,149,5,6,1014,0.89,0,0
41956,2014,10,15,3,125,5,6,1013,0.89,0,0
41957,2014,10,15,4,92,5,6,1013,1.78,0,0
41958,2014,10,15,5,110,4,5,1013,2.67,0,0
41959,2014,10,15,6,89,4,5,1013,1.79,0,0
41960,2014,10,15,7,84,5,7,1013,0.89,0,0
41961,2014,10,15,8,95,6,11,1014,1.79,0,0
41962,2014,10,15,9,62,5,13,1014,1.79,0,0
41963,2014,10,15,10,23,-2,21,1014,9.83,0,0
41964,2014,10,15,11,11,-2,21,1014,18.77,0,0
41965,2014,10,15,12,13,-2,21,1014,28.6,0,0
41966,2014,10,15,13,9,-2,22,1014,37.54,0,0
41967,2014,10,15,14,12,-5,23,1014,48.72,0,0
41968,2014,10,15,15,9,-8,23,1014,58.55,0,0
41969,2014,10,15,16,8,-11,22,1015,67.49,0,0
41970,2014,10,15,17,9,-9,20,1016,76.43,0,0
41971,2014,10,15,18,8,-8,17,1017,85.37,0,0
41972,2014,10,15,19,7,-11,17,1018,94.31,0,0
41973,2014,10,15,20,16,-9,15,1020,100.12,0,0
41974,2014,10,15,21,20,-8,13,1021,103.25,0,0
41975,2014,10,15,22,17,-6,12,1021,1.79,0,0
41976,2014,10,15,23,20,-3,9,1021,0.89,0,0
41977,2014,10,16,0,40,-1,7,1022,1.78,0,0
41978,2014,10,16,1,27,-2,7,1022,1.79,0,0
41979,2014,10,16,2,27,0,5,1022,0.89,0,0
41980,2014,10,16,3,29,1,5,1022,1.78,0,0
41981,2014,10,16,4,31,0,4,1022,2.67,0,0
41982,2014,10,16,5,37,0,4,1023,3.56,0,0
41983,2014,10,16,6,36,1,3,1023,4.01,0,0
41984,2014,10,16,7,43,1,3,1024,4.9,0,0
41985,2014,10,16,8,44,2,10,1025,5.79,0,0
41986,2014,10,16,9,44,1,13,1025,6.68,0,0
41987,2014,10,16,10,25,1,16,1024,7.57,0,0
41988,2014,10,16,11,17,-5,19,1023,4.92,0,0
41989,2014,10,16,12,17,-6,20,1022,9.84,0,0
41990,2014,10,16,13,27,-6,21,1020,16.99,0,0
41991,2014,10,16,14,29,-6,21,1019,24.14,0,0
41992,2014,10,16,15,29,-6,22,1018,31.29,0,0
41993,2014,10,16,16,36,-5,21,1018,38.44,0,0
41994,2014,10,16,17,59,-4,20,1018,44.25,0,0
41995,2014,10,16,18,59,-2,15,1018,47.38,0,0
41996,2014,10,16,19,57,-1,15,1018,50.51,0,0
41997,2014,10,16,20,55,-1,13,1018,53.64,0,0
41998,2014,10,16,21,60,0,13,1018,55.43,0,0
41999,2014,10,16,22,70,3,9,1018,0.89,0,0
42000,2014,10,16,23,80,3,8,1018,1.79,0,0
42001,2014,10,17,0,85,3,8,1018,0.89,0,0
42002,2014,10,17,1,88,3,8,1017,1.78,0,0
42003,2014,10,17,2,91,2,5,1017,0.89,0,0
42004,2014,10,17,3,98,4,6,1017,0.45,0,0
42005,2014,10,17,4,103,4,5,1016,0.89,0,0
42006,2014,10,17,5,101,3,4,1017,2.68,0,0
42007,2014,10,17,6,98,3,6,1016,3.57,0,0
42008,2014,10,17,7,99,4,6,1017,0.89,0,0
42009,2014,10,17,8,95,5,9,1017,0.89,0,0
42010,2014,10,17,9,76,3,13,1018,2.68,0,0
42011,2014,10,17,10,80,3,15,1017,4.47,0,0
42012,2014,10,17,11,87,3,18,1017,0.89,0,0
42013,2014,10,17,12,87,4,20,1016,2.68,0,0
42014,2014,10,17,13,82,3,22,1015,4.47,0,0
42015,2014,10,17,14,105,3,23,1014,3.13,0,0
42016,2014,10,17,15,116,4,24,1014,6.26,0,0
42017,2014,10,17,16,103,4,23,1014,10.28,0,0
42018,2014,10,17,17,109,5,22,1014,14.3,0,0
42019,2014,10,17,18,118,7,16,1014,0.89,0,0
42020,2014,10,17,19,127,8,13,1015,1.79,0,0
42021,2014,10,17,20,144,8,15,1015,3.58,0,0
42022,2014,10,17,21,189,8,13,1016,4.47,0,0
42023,2014,10,17,22,190,7,13,1016,0.89,0,0
42024,2014,10,17,23,225,8,11,1017,1.78,0,0
42025,2014,10,18,0,211,8,10,1017,0.89,0,0
42026,2014,10,18,1,197,7,11,1017,2.68,0,0
42027,2014,10,18,2,200,7,9,1017,1.79,0,0
42028,2014,10,18,3,197,6,9,1017,1.79,0,0
42029,2014,10,18,4,193,6,8,1016,0.89,0,0
42030,2014,10,18,5,180,6,8,1017,1.79,0,0
42031,2014,10,18,6,117,6,8,1017,3.58,0,0
42032,2014,10,18,7,110,5,8,1018,5.37,0,0
42033,2014,10,18,8,111,7,11,1018,8.5,0,0
42034,2014,10,18,9,94,7,14,1019,1.79,0,0
42035,2014,10,18,10,112,7,17,1018,0.89,0,0
42036,2014,10,18,11,110,8,20,1018,1.78,0,0
42037,2014,10,18,12,155,8,22,1017,2.67,0,0
42038,2014,10,18,13,186,8,23,1016,4.46,0,0
42039,2014,10,18,14,194,8,24,1015,5.35,0,0
42040,2014,10,18,15,210,8,24,1014,3.13,0,0
42041,2014,10,18,16,215,8,23,1015,6.26,0,0
42042,2014,10,18,17,230,10,21,1014,8.05,0,0
42043,2014,10,18,18,239,12,17,1015,0.89,0,0
42044,2014,10,18,19,272,12,15,1015,1.78,0,0
42045,2014,10,18,20,296,11,14,1015,0.89,0,0
42046,2014,10,18,21,315,11,13,1016,1.78,0,0
42047,2014,10,18,22,357,11,13,1016,0.89,0,0
42048,2014,10,18,23,382,12,14,1016,1.34,0,0
42049,2014,10,19,0,406,11,14,1015,2.23,0,0
42050,2014,10,19,1,405,11,15,1015,4.02,0,0
42051,2014,10,19,2,389,12,14,1015,0.89,0,0
42052,2014,10,19,3,397,12,14,1014,0.89,0,0
42053,2014,10,19,4,413,12,13,1014,0.89,0,0
42054,2014,10,19,5,373,12,13,1014,0.89,0,0
42055,2014,10,19,6,362,12,13,1014,0.89,0,0
42056,2014,10,19,7,356,11,13,1014,1.78,0,0
42057,2014,10,19,8,344,12,15,1015,1.79,0,0
42058,2014,10,19,9,352,12,16,1015,0.89,0,0
42059,2014,10,19,10,357,12,17,1015,1.79,0,0
42060,2014,10,19,11,353,12,18,1015,3.58,0,0
42061,2014,10,19,12,292,11,20,1014,6.71,0,0
42062,2014,10,19,13,213,11,20,1014,10.73,0,0
42063,2014,10,19,14,210,12,20,1013,13.86,0,0
42064,2014,10,19,15,183,12,20,1013,16.99,0,0
42065,2014,10,19,16,161,12,20,1013,20.12,0,0
42066,2014,10,19,17,153,12,19,1013,21.91,0,0
42067,2014,10,19,18,169,13,16,1014,0.89,0,0
42068,2014,10,19,19,196,13,17,1014,0.89,0,0
42069,2014,10,19,20,200,13,16,1015,0.89,0,0
42070,2014,10,19,21,197,13,16,1015,2.68,0,0
42071,2014,10,19,22,178,13,16,1015,5.81,0,0
42072,2014,10,19,23,161,13,16,1016,7.6,0,0
42073,2014,10,20,0,161,13,16,1016,9.39,0,0
42074,2014,10,20,1,166,13,15,1016,10.28,0,0
42075,2014,10,20,2,171,13,15,1016,12.07,0,0
42076,2014,10,20,3,177,12,13,1015,0.89,0,0
42077,2014,10,20,4,177,12,12,1015,1.78,0,0
42078,2014,10,20,5,189,11,11,1016,0.89,0,0
42079,2014,10,20,6,187,11,11,1016,1.78,0,0
42080,2014,10,20,7,192,12,12,1017,0.89,0,0
42081,2014,10,20,8,203,12,13,1017,0.89,0,0
42082,2014,10,20,9,234,14,14,1018,1.78,0,0
42083,2014,10,20,10,261,12,17,1018,4.02,0,0
42084,2014,10,20,11,265,13,16,1018,4.92,0,0
42085,2014,10,20,12,268,13,16,1018,8.94,0,0
42086,2014,10,20,13,285,13,16,1018,12.96,0,0
42087,2014,10,20,14,264,14,17,1018,14.75,0,0
42088,2014,10,20,15,253,13,18,1018,16.54,0,0
42089,2014,10,20,16,NA,13,17,1018,18.33,0,0
42090,2014,10,20,17,239,13,17,1018,20.12,0,0
42091,2014,10,20,18,256,13,15,1020,0.45,0,0
42092,2014,10,20,19,253,13,15,1021,0.89,0,0
42093,2014,10,20,20,262,13,16,1022,2.68,0,0
42094,2014,10,20,21,239,13,15,1022,4.47,0,0
42095,2014,10,20,22,143,10,15,1023,7.6,0,0
42096,2014,10,20,23,71,9,14,1023,9.39,0,0
42097,2014,10,21,0,61,7,14,1024,12.52,0,0
42098,2014,10,21,1,34,7,13,1024,14.31,0,0
42099,2014,10,21,2,36,6,13,1025,15.2,0,0
42100,2014,10,21,3,33,6,12,1024,16.09,0,0
42101,2014,10,21,4,31,3,12,1024,19.22,0,0
42102,2014,10,21,5,24,2,12,1024,20.11,0,0
42103,2014,10,21,6,31,1,12,1024,21.9,0,0
42104,2014,10,21,7,38,0,12,1025,25.03,0,0
42105,2014,10,21,8,38,-2,13,1026,28.16,0,0
42106,2014,10,21,9,38,-3,13,1026,31.29,0,0
42107,2014,10,21,10,38,-2,13,1026,34.42,0,0
42108,2014,10,21,11,36,-3,13,1026,37.55,0,0
42109,2014,10,21,12,38,-4,14,1026,40.68,0,0
42110,2014,10,21,13,37,-3,14,1025,42.47,0,0
42111,2014,10,21,14,36,-3,15,1024,1.79,0,0
42112,2014,10,21,15,35,-4,15,1023,4.02,0,0
42113,2014,10,21,16,33,-3,15,1023,7.15,0,0
42114,2014,10,21,17,41,-3,13,1023,8.94,0,0
42115,2014,10,21,18,38,0,10,1023,0.89,0,0
42116,2014,10,21,19,51,3,9,1024,1.78,0,0
42117,2014,10,21,20,67,2,8,1024,0.89,0,0
42118,2014,10,21,21,84,3,7,1024,2.68,0,0
42119,2014,10,21,22,91,2,8,1025,4.47,0,0
42120,2014,10,21,23,97,3,6,1025,0.89,0,0
42121,2014,10,22,0,60,3,6,1025,0.89,0,0
42122,2014,10,22,1,50,3,7,1024,1.78,0,0
42123,2014,10,22,2,47,3,6,1024,2.67,0,0
42124,2014,10,22,3,52,4,7,1024,0.89,0,0
42125,2014,10,22,4,73,4,7,1024,0.89,0,0
42126,2014,10,22,5,111,3,8,1024,1.78,0,0
42127,2014,10,22,6,104,3,8,1024,2.67,0,0
42128,2014,10,22,7,90,3,8,1024,3.12,0,0
42129,2014,10,22,8,84,3,9,1025,4.01,0,0
42130,2014,10,22,9,79,2,10,1025,4.9,0,0
42131,2014,10,22,10,83,3,10,1024,5.79,0,0
42132,2014,10,22,11,92,4,11,1024,6.68,0,0
42133,2014,10,22,12,104,5,11,1023,1.79,0,0
42134,2014,10,22,13,100,6,12,1022,3.58,0,0
42135,2014,10,22,14,101,6,13,1021,6.71,0,0
42136,2014,10,22,15,86,6,13,1021,9.84,0,0
42137,2014,10,22,16,85,7,13,1020,11.63,0,0
42138,2014,10,22,17,83,7,12,1020,13.42,0,0
42139,2014,10,22,18,97,6,12,1020,1.79,0,0
42140,2014,10,22,19,117,7,12,1020,3.58,0,0
42141,2014,10,22,20,124,7,12,1020,0.89,0,0
42142,2014,10,22,21,127,7,12,1020,1.78,0,0
42143,2014,10,22,22,132,7,11,1020,2.23,0,0
42144,2014,10,22,23,130,7,12,1019,2.68,0,0
42145,2014,10,23,0,126,8,12,1019,0.89,0,0
42146,2014,10,23,1,119,8,11,1019,0.89,0,0
42147,2014,10,23,2,108,7,12,1018,0.89,0,0
42148,2014,10,23,3,108,7,11,1018,0.89,0,0
42149,2014,10,23,4,102,8,11,1017,0.89,0,0
42150,2014,10,23,5,110,8,11,1017,1.78,0,0
42151,2014,10,23,6,113,8,11,1017,0.89,0,0
42152,2014,10,23,7,108,8,12,1017,1.78,0,0
42153,2014,10,23,8,116,8,12,1017,1.79,0,0
42154,2014,10,23,9,130,7,13,1017,3.13,0,0
42155,2014,10,23,10,134,7,14,1016,1.79,0,0
42156,2014,10,23,11,136,7,15,1016,0.89,0,0
42157,2014,10,23,12,145,7,15,1015,1.78,0,0
42158,2014,10,23,13,149,7,16,1014,2.67,0,0
42159,2014,10,23,14,133,8,16,1013,3.56,0,0
42160,2014,10,23,15,143,8,16,1012,1.79,0,0
42161,2014,10,23,16,149,8,16,1012,3.58,0,0
42162,2014,10,23,17,164,8,14,1012,5.37,0,0
42163,2014,10,23,18,170,9,13,1012,0.45,0,0
42164,2014,10,23,19,174,9,12,1013,1.34,0,0
42165,2014,10,23,20,191,9,10,1013,2.23,0,0
42166,2014,10,23,21,196,9,9,1013,0.89,0,0
42167,2014,10,23,22,195,8,9,1013,1.78,0,0
42168,2014,10,23,23,214,8,9,1013,0.89,0,0
42169,2014,10,24,0,227,8,9,1012,0.89,0,0
42170,2014,10,24,1,217,9,10,1012,0.89,0,0
42171,2014,10,24,2,195,8,9,1012,1.79,0,0
42172,2014,10,24,3,183,8,9,1012,3.58,0,0
42173,2014,10,24,4,179,8,8,1012,5.37,0,0
42174,2014,10,24,5,191,7,8,1012,7.16,0,0
42175,2014,10,24,6,178,7,8,1012,8.95,0,0
42176,2014,10,24,7,183,7,8,1012,10.74,0,0
42177,2014,10,24,8,185,8,10,1012,12.53,0,0
42178,2014,10,24,9,192,9,12,1013,15.66,0,0
42179,2014,10,24,10,199,10,14,1013,18.79,0,0
42180,2014,10,24,11,231,11,16,1012,0.89,0,0
42181,2014,10,24,12,253,12,17,1011,1.78,0,0
42182,2014,10,24,13,281,12,17,1010,2.67,0,0
42183,2014,10,24,14,294,12,18,1010,1.79,0,0
42184,2014,10,24,15,317,12,17,1009,3.58,0,0
42185,2014,10,24,16,318,12,17,1009,5.37,0,0
42186,2014,10,24,17,323,12,15,1010,6.26,0,0
42187,2014,10,24,18,339,11,13,1011,0.89,0,0
42188,2014,10,24,19,341,12,13,1011,0.45,0,0
42189,2014,10,24,20,346,11,12,1011,0.89,0,0
42190,2014,10,24,21,356,10,10,1012,0.89,0,0
42191,2014,10,24,22,383,10,11,1011,0.89,0,0
42192,2014,10,24,23,363,10,11,1011,0.45,0,0
42193,2014,10,25,0,381,10,11,1012,0.9,0,0
42194,2014,10,25,1,352,10,10,1012,1.79,0,0
42195,2014,10,25,2,319,9,10,1012,3.58,0,0
42196,2014,10,25,3,310,10,10,1011,0.89,0,0
42197,2014,10,25,4,331,9,9,1011,1.79,0,0
42198,2014,10,25,5,332,8,8,1011,3.58,0,0
42199,2014,10,25,6,315,8,9,1011,5.37,0,0
42200,2014,10,25,7,312,10,10,1011,7.16,0,0
42201,2014,10,25,8,310,11,12,1012,10.29,0,0
42202,2014,10,25,9,324,11,13,1012,12.08,0,0
42203,2014,10,25,10,330,12,14,1012,13.87,0,0
42204,2014,10,25,11,324,13,16,1012,0.89,0,0
42205,2014,10,25,12,331,12,17,1011,1.78,0,0
42206,2014,10,25,13,346,13,18,1011,1.79,0,0
42207,2014,10,25,14,352,13,19,1010,3.58,0,0
42208,2014,10,25,15,376,13,19,1010,5.37,0,0
42209,2014,10,25,16,402,13,19,1010,7.16,0,0
42210,2014,10,25,17,423,13,17,1010,8.05,0,0
42211,2014,10,25,18,440,13,15,1011,0.89,0,0
42212,2014,10,25,19,449,12,13,1011,0.89,0,0
42213,2014,10,25,20,472,14,15,1012,2.68,0,0
42214,2014,10,25,21,453,12,13,1012,0.89,0,0
42215,2014,10,25,22,413,12,12,1013,1.78,0,0
42216,2014,10,25,23,396,13,13,1014,2.67,0,0
42217,2014,10,26,0,395,13,13,1014,1.79,0,0
42218,2014,10,26,1,379,13,13,1015,3.58,0,0
42219,2014,10,26,2,341,12,12,1016,6.71,0,0
42220,2014,10,26,3,312,10,10,1016,10.73,0,0
42221,2014,10,26,4,257,9,11,1017,1.79,0,0
42222,2014,10,26,5,183,3,14,1019,4.02,0,0
42223,2014,10,26,6,39,0,14,1020,9.83,0,0
42224,2014,10,26,7,16,-2,14,1022,7.15,0,0
42225,2014,10,26,8,14,-4,14,1025,12.96,0,0
42226,2014,10,26,9,16,-4,14,1026,20.11,0,0
42227,2014,10,26,10,10,-8,15,1027,28.16,0,0
42228,2014,10,26,11,10,-9,16,1027,35.31,0,0
42229,2014,10,26,12,9,-12,16,1027,43.36,0,0
42230,2014,10,26,13,7,-11,16,1026,49.17,0,0
42231,2014,10,26,14,9,-13,17,1026,54.09,0,0
42232,2014,10,26,15,9,-11,18,1026,58.11,0,0
42233,2014,10,26,16,10,-14,17,1026,62.13,0,0
42234,2014,10,26,17,8,-12,16,1026,65.26,0,0
42235,2014,10,26,18,9,-12,14,1027,68.39,0,0
42236,2014,10,26,19,17,-13,14,1027,72.41,0,0
42237,2014,10,26,20,15,-13,13,1028,4.92,0,0
42238,2014,10,26,21,15,-13,12,1029,4.02,0,0
42239,2014,10,26,22,12,-12,9,1030,7.15,0,0
42240,2014,10,26,23,9,-13,10,1031,11.17,0,0
42241,2014,10,27,0,10,-14,11,1031,15.19,0,0
42242,2014,10,27,1,9,-15,10,1032,19.21,0,0
42243,2014,10,27,2,12,-13,9,1032,22.34,0,0
42244,2014,10,27,3,9,-13,9,1032,25.47,0,0
42245,2014,10,27,4,13,-11,8,1032,27.26,0,0
42246,2014,10,27,5,14,-9,6,1032,0.89,0,0
42247,2014,10,27,6,12,-5,3,1033,1.34,0,0
42248,2014,10,27,7,24,-5,3,1033,2.23,0,0
42249,2014,10,27,8,23,-7,8,1034,3.12,0,0
42250,2014,10,27,9,31,-10,10,1034,4.01,0,0
42251,2014,10,27,10,57,-9,11,1034,5.8,0,0
42252,2014,10,27,11,43,-11,13,1034,7.59,0,0
42253,2014,10,27,12,35,-9,13,1033,3.13,0,0
42254,2014,10,27,13,31,-10,14,1032,7.15,0,0
42255,2014,10,27,14,30,-9,14,1031,10.28,0,0
42256,2014,10,27,15,25,-7,15,1030,14.3,0,0
42257,2014,10,27,16,33,-5,14,1030,17.43,0,0
42258,2014,10,27,17,39,-6,13,1029,20.56,0,0
42259,2014,10,27,18,40,-6,11,1030,23.69,0,0
42260,2014,10,27,19,60,-6,11,1030,27.71,0,0
42261,2014,10,27,20,68,-4,10,1030,30.84,0,0
42262,2014,10,27,21,57,-2,9,1030,33.97,0,0
42263,2014,10,27,22,51,0,8,1030,35.76,0,0
42264,2014,10,27,23,26,1,5,1030,0.89,0,0
42265,2014,10,28,0,50,1,5,1030,1.79,0,0
42266,2014,10,28,1,42,0,5,1030,0.89,0,0
42267,2014,10,28,2,43,1,5,1029,0.89,0,0
42268,2014,10,28,3,74,1,5,1029,0.89,0,0
42269,2014,10,28,4,87,0,4,1029,0.89,0,0
42270,2014,10,28,5,78,0,3,1029,1.78,0,0
42271,2014,10,28,6,77,1,3,1029,0.89,0,0
42272,2014,10,28,7,91,1,3,1029,1.78,0,0
42273,2014,10,28,8,99,3,6,1029,2.67,0,0
42274,2014,10,28,9,92,1,8,1029,0.89,0,0
42275,2014,10,28,10,83,2,10,1029,1.78,0,0
42276,2014,10,28,11,94,3,11,1028,2.67,0,0
42277,2014,10,28,12,90,3,13,1027,4.46,0,0
42278,2014,10,28,13,68,3,14,1026,6.25,0,0
42279,2014,10,28,14,60,2,14,1025,3.13,0,0
42280,2014,10,28,15,53,2,14,1025,3.13,0,0
42281,2014,10,28,16,51,2,14,1025,1.79,0,0
42282,2014,10,28,17,52,2,14,1024,4.92,0,0
42283,2014,10,28,18,51,2,13,1025,8.05,0,0
42284,2014,10,28,19,47,2,14,1025,11.18,0,0
42285,2014,10,28,20,47,3,12,1025,0.89,0,0
42286,2014,10,28,21,59,5,10,1025,0.89,0,0
42287,2014,10,28,22,59,5,10,1025,1.78,0,0
42288,2014,10,28,23,74,6,9,1025,2.67,0,0
42289,2014,10,29,0,93,5,8,1025,0.89,0,0
42290,2014,10,29,1,101,5,8,1025,0.89,0,0
42291,2014,10,29,2,111,6,7,1025,1.34,0,0
42292,2014,10,29,3,139,5,7,1024,2.23,0,0
42293,2014,10,29,4,129,5,6,1024,0.89,0,0
42294,2014,10,29,5,127,4,5,1024,1.78,0,0
42295,2014,10,29,6,114,5,6,1024,3.57,0,0
42296,2014,10,29,7,98,4,6,1025,5.36,0,0
42297,2014,10,29,8,102,5,8,1025,7.15,0,0
42298,2014,10,29,9,106,6,10,1025,8.94,0,0
42299,2014,10,29,10,111,5,12,1025,10.73,0,0
42300,2014,10,29,11,106,4,14,1025,0.89,0,0
42301,2014,10,29,12,105,4,15,1024,1.78,0,0
42302,2014,10,29,13,108,4,16,1024,2.67,0,0
42303,2014,10,29,14,107,4,16,1023,4.46,0,0
42304,2014,10,29,15,113,4,16,1023,5.35,0,0
42305,2014,10,29,16,126,4,15,1023,1.79,0,0
42306,2014,10,29,17,141,6,14,1023,0.89,0,0
42307,2014,10,29,18,158,7,12,1023,0.89,0,0
42308,2014,10,29,19,170,7,11,1023,1.78,0,0
42309,2014,10,29,20,176,7,11,1023,2.67,0,0
42310,2014,10,29,21,183,7,11,1023,3.56,0,0
42311,2014,10,29,22,193,7,12,1024,0.45,0,0
42312,2014,10,29,23,215,8,11,1024,0.89,0,0
42313,2014,10,30,0,215,7,11,1023,1.78,0,1
42314,2014,10,30,1,210,7,11,1023,2.67,0,0
42315,2014,10,30,2,214,7,11,1023,3.56,0,0
42316,2014,10,30,3,214,6,11,1023,0.89,0,0
42317,2014,10,30,4,272,7,10,1022,1.79,0,0
42318,2014,10,30,5,198,7,10,1022,1.79,0,0
42319,2014,10,30,6,176,8,10,1022,0.45,0,0
42320,2014,10,30,7,159,8,10,1023,0.9,0,0
42321,2014,10,30,8,158,8,11,1024,1.35,0,0
42322,2014,10,30,9,137,7,12,1024,1.79,0,1
42323,2014,10,30,10,156,7,12,1024,2.68,0,0
42324,2014,10,30,11,161,6,13,1024,0.89,0,0
42325,2014,10,30,12,163,6,14,1023,1.78,0,0
42326,2014,10,30,13,178,7,14,1022,0.89,0,0
42327,2014,10,30,14,180,7,15,1022,0.89,0,0
42328,2014,10,30,15,179,6,15,1021,1.79,0,0
42329,2014,10,30,16,182,6,15,1021,0.89,0,0
42330,2014,10,30,17,192,7,14,1021,1.34,0,0
42331,2014,10,30,18,199,8,13,1022,1.79,0,0
42332,2014,10,30,19,208,8,12,1022,2.68,0,0
42333,2014,10,30,20,212,8,13,1022,1.79,0,0
42334,2014,10,30,21,193,8,12,1023,0.89,0,0
42335,2014,10,30,22,205,8,12,1023,1.78,0,0
42336,2014,10,30,23,206,9,12,1023,2.67,0,1
42337,2014,10,31,0,212,10,11,1022,0.89,0,0
42338,2014,10,31,1,216,9,11,1022,0.89,0,0
42339,2014,10,31,2,232,8,12,1022,0.89,0,0
42340,2014,10,31,3,223,9,11,1022,0.89,0,0
42341,2014,10,31,4,229,9,11,1021,0.89,0,0
